dt,temp,humidity,dew_point,feels_like,rain_1h,sea_level,grnd_level,clouds_all,evapotranspiration,vapour_pressure_deficit (kPa),wind_speed,wind_direction,wind_gusts,soil_temperature,soil_moisture,is_day,sunshine_duration (s),direct_radiation_instant,direct_normal_irradiance_instant,weather_description
1673150400,12.0,94,11.1,9.7,3.9,1013.7,990.6,100,0.0,0.09,5.13,213,10.1,10.9,0.43,0,0.0,0.0,0.0,moderate rain
1673154000,12.5,95,11.7,9.6,5.4,1012.3,989.3,100,0.0,0.07,6.54,219,14.7,11.2,0.43,0,0.0,0.0,0.0,moderate rain
1673157600,12.9,94,12.0,9.6,4.5,1011.2,988.2,100,0.0,0.09,7.49,214,17.3,11.4,0.43,0,0.0,0.0,0.0,moderate rain
1673161200,13.8,94,12.9,10.3,5.4,1011.4,988.5,100,0.0,0.09,8.61,239,17.3,11.8,0.43,0,0.0,0.0,0.0,moderate rain
1673164800,14.1,94,13.2,10.9,3.0,1011.8,988.9,100,0.0,0.09,8.13,254,17.4,12.2,0.43,0,0.0,0.0,0.0,moderate rain
1673168400,14.1,95,13.3,11.4,0.8,1012.7,989.8,100,0.02,0.09,7.18,251,15.7,12.4,0.427,1,0.0,2.2,14.9,light rain
1673172000,13.9,94,12.9,11.9,0.4,1014.2,991.2,100,0.04,0.1,5.51,267,14.0,12.6,0.427,1,0.0,2.6,9.3,light rain
1673175600,14.0,86,11.6,12.0,0.3,1015.3,992.3,100,0.08,0.23,4.79,259,11.8,12.8,0.428,1,3006.81,60.3,160.2,light rain
1673179200,13.4,89,11.6,11.6,0.1,1015.4,992.4,100,0.07,0.17,4.43,245,9.4,12.6,0.422,1,115.46,27.5,63.8,light rain
1673182800,13.3,87,11.3,11.3,0.1,1014.8,991.8,100,0.05,0.19,4.71,253,9.2,12.5,0.422,1,0.0,0.0,0.0,light rain
1673186400,13.1,91,11.6,11.1,0.8,1014.9,991.8,100,0.05,0.14,4.71,266,10.1,12.5,0.428,1,0.0,2.8,7.1,light rain
1673190000,12.9,91,11.4,11.4,0.2,1015.1,992.0,100,0.04,0.14,3.6,272,9.2,12.3,0.426,1,0.0,0.0,0.0,light rain
1673193600,12.6,92,11.3,10.8,0.2,1015.7,992.6,100,0.03,0.12,4.16,280,8.0,12.2,0.425,1,0.0,0.0,0.0,light rain
1673197200,12.4,92,11.1,11.1,0.1,1016.5,993.3,100,0.03,0.11,3.08,283,7.9,12.0,0.424,1,0.0,0.0,0.0,light rain
1673200800,12.2,91,10.8,10.7,0.1,1017.3,994.1,100,0.02,0.12,3.4,284,6.5,11.8,0.424,0,0.0,0.0,0.0,light rain
1673204400,11.9,92,10.7,10.5,0.1,1018.2,995.0,100,0.0,0.11,3.16,288,7.0,11.6,0.423,0,0.0,0.0,0.0,light rain
1673208000,11.6,94,10.6,10.6,0.0,1018.9,995.6,91,0.0,0.09,2.41,275,6.3,11.5,0.422,0,0.0,0.0,0.0,overcast clouds
1673211600,11.1,94,10.2,10.0,0.0,1020.0,996.7,50,0.0,0.08,2.43,279,5.2,11.2,0.421,0,0.0,0.0,0.0,scattered clouds
1673215200,10.8,93,9.8,9.7,0.0,1021.0,997.6,64,0.0,0.09,2.19,294,5.4,10.9,0.42,0,0.0,0.0,0.0,broken clouds
1673218800,10.0,93,9.0,9.0,0.0,1021.6,998.1,40,0.0,0.08,1.43,295,4.8,10.6,0.419,0,0.0,0.0,0.0,scattered clouds
1673222400,9.6,94,8.7,8.4,0.0,1021.4,997.9,78,0.0,0.07,1.71,263,3.9,10.6,0.42,0,0.0,0.0,0.0,broken clouds
1673226000,8.5,95,7.7,7.0,0.0,1021.6,998.0,64,0.0,0.06,1.8,273,4.7,10.0,0.419,0,0.0,0.0,0.0,broken clouds
1673229600,7.6,94,6.8,5.7,0.0,1022.0,998.3,66,0.0,0.06,2.18,286,4.3,9.4,0.419,0,0.0,0.0,0.0,broken clouds
1673233200,8.4,92,7.1,6.8,0.0,1022.9,999.3,33,0.0,0.09,1.61,300,4.3,8.8,0.419,0,0.0,0.0,0.0,scattered clouds
1673236800,7.9,92,6.7,6.1,0.0,1023.4,999.7,50,0.0,0.08,1.84,315,3.7,8.4,0.418,0,0.0,0.0,0.0,scattered clouds
1673240400,7.6,91,6.3,5.8,0.0,1023.8,1000.1,77,0.0,0.09,1.84,292,3.8,7.9,0.417,0,0.0,0.0,0.0,broken clouds
1673244000,8.1,92,6.9,6.4,0.0,1024.2,1000.5,100,0.0,0.09,1.78,308,3.5,8.1,0.416,0,0.0,0.0,0.0,overcast clouds
1673247600,8.9,88,7.0,7.4,0.0,1025.1,1001.5,100,0.0,0.14,1.46,344,3.3,8.3,0.416,0,0.0,0.0,0.0,overcast clouds
1673251200,9.9,81,6.9,8.8,0.0,1026.0,1002.4,59,0.0,0.23,0.63,72,2.8,8.4,0.415,1,0.0,0.0,0.0,broken clouds
1673254800,9.2,89,7.5,8.2,0.0,1026.8,1003.2,57,0.01,0.12,0.71,135,1.8,8.5,0.415,1,959.32,30.3,207.1,broken clouds
1673258400,10.6,85,8.3,9.5,0.0,1027.7,1004.2,65,0.06,0.19,1.41,135,3.1,9.5,0.414,1,3600.0,86.9,310.6,broken clouds
1673262000,11.6,77,7.7,10.2,0.0,1028.2,1004.7,47,0.11,0.31,1.5,143,3.9,10.5,0.414,1,3600.0,143.3,379.3,scattered clouds
1673265600,11.8,76,7.6,10.9,0.0,1028.5,1005.0,74,0.16,0.34,0.54,112,3.9,11.8,0.413,1,3600.0,232.8,537.9,broken clouds
1673269200,12.3,72,7.4,11.4,0.0,1028.2,1004.8,67,0.15,0.4,0.45,153,2.7,12.4,0.412,1,3600.0,163.1,369.7,broken clouds
1673272800,12.6,68,7.0,11.3,0.0,1027.7,1004.3,68,0.14,0.46,1.03,241,3.2,12.8,0.411,1,3600.0,140.0,347.5,broken clouds
1673276400,12.7,65,6.3,11.1,0.0,1027.6,1004.2,90,0.11,0.52,1.43,245,3.5,12.7,0.41,1,3600.0,69.3,216.5,overcast clouds
1673280000,12.6,65,6.2,10.9,0.0,1028.0,1004.6,76,0.08,0.51,1.43,245,3.6,12.5,0.41,1,3600.0,43.1,217.6,broken clouds
1673283600,11.2,80,7.9,10.0,0.0,1028.3,1004.8,52,0.03,0.27,1.3,238,3.0,12.0,0.409,1,2338.85,7.8,89.1,broken clouds
1673287200,9.6,83,6.9,7.9,0.0,1028.5,1004.8,17,0.02,0.2,1.86,216,2.8,11.1,0.409,0,0.0,0.0,0.0,few clouds
1673290800,8.7,84,6.2,6.8,0.0,1028.9,1005.2,46,0.0,0.18,1.81,186,2.8,10.2,0.409,0,0.0,0.0,0.0,scattered clouds
1673294400,8.4,88,6.5,6.6,0.0,1029.5,1005.7,90,0.0,0.13,1.78,142,2.8,9.8,0.408,0,0.0,0.0,0.0,overcast clouds
1673298000,8.6,85,6.3,6.9,0.0,1029.9,1006.1,90,0.0,0.16,1.53,122,2.7,9.5,0.408,0,0.0,0.0,0.0,overcast clouds
1673301600,9.5,81,6.4,7.7,0.0,1029.9,1006.2,90,0.0,0.23,1.75,121,3.2,9.5,0.408,0,0.0,0.0,0.0,overcast clouds
1673305200,9.7,81,6.6,8.0,0.0,1029.9,1006.2,91,0.0,0.23,1.7,118,3.4,9.6,0.408,0,0.0,0.0,0.0,overcast clouds
1673308800,9.1,84,6.5,7.3,0.0,1030.0,1006.3,100,0.0,0.19,1.68,107,3.1,9.9,0.407,0,0.0,0.0,0.0,overcast clouds
1673312400,9.6,82,6.6,7.9,0.0,1029.8,1006.1,100,0.0,0.22,1.53,122,3.5,9.9,0.407,0,0.0,0.0,0.0,overcast clouds
1673316000,9.6,83,6.8,8.1,0.0,1029.7,1006.0,92,0.0,0.2,1.39,120,2.9,9.8,0.406,0,0.0,0.0,0.0,overcast clouds
1673319600,9.8,82,6.9,8.1,0.0,1029.9,1006.2,100,0.0,0.22,1.84,119,3.5,9.8,0.406,0,0.0,0.0,0.0,overcast clouds
1673323200,10.1,82,7.1,8.4,0.0,1029.6,1006.0,100,0.0,0.22,1.8,124,3.6,9.8,0.406,0,0.0,0.0,0.0,overcast clouds
1673326800,10.0,83,7.2,8.3,0.0,1029.2,1005.6,100,0.0,0.21,1.93,111,3.9,9.8,0.405,0,0.0,0.0,0.0,overcast clouds
1673330400,10.0,84,7.5,8.7,0.0,1028.9,1005.3,100,0.0,0.19,1.28,129,3.7,9.8,0.405,0,0.0,0.0,0.0,overcast clouds
1673334000,10.2,84,7.7,8.8,0.0,1028.9,1005.3,90,0.0,0.19,1.64,128,3.4,9.8,0.405,0,0.0,0.0,0.0,overcast clouds
1673337600,10.4,86,8.2,9.1,0.2,1028.8,1005.2,98,0.0,0.18,1.7,135,3.6,9.9,0.406,1,0.0,0.0,0.0,light rain
1673341200,10.9,86,8.7,9.7,0.1,1029.1,1005.5,100,0.02,0.18,1.66,147,3.9,10.0,0.406,1,0.0,2.2,14.6,light rain
1673344800,11.5,86,9.3,10.3,0.1,1029.7,1006.2,100,0.03,0.19,2.1,177,4.4,10.3,0.406,1,0.0,0.0,0.0,light rain
1673348400,12.6,84,10.0,10.8,0.0,1030.1,1006.7,100,0.05,0.23,3.5,180,6.8,10.7,0.406,1,0.0,0.0,0.0,overcast clouds
1673352000,12.6,91,11.1,11.0,0.0,1029.8,1006.4,100,0.06,0.14,3.82,186,7.8,10.9,0.406,1,0.0,2.1,4.9,overcast clouds
1673355600,13.2,89,11.5,11.5,0.1,1029.0,1005.6,100,0.06,0.17,4.22,194,8.4,11.4,0.407,1,0.0,0.0,0.0,light rain
1673359200,13.3,90,11.6,11.6,0.3,1028.3,1005.0,100,0.05,0.16,4.18,191,8.4,11.7,0.409,1,0.0,7.6,18.7,light rain
1673362800,13.0,93,11.9,11.7,0.7,1027.8,1004.4,100,0.04,0.1,3.65,189,8.1,11.8,0.415,1,0.0,0.0,0.0,light rain
1673366400,12.6,95,11.9,11.4,0.3,1027.8,1004.4,100,0.03,0.07,3.42,195,7.4,11.8,0.417,1,0.0,0.0,0.0,light rain
1673370000,12.9,96,12.2,11.6,0.2,1027.6,1004.2,100,0.02,0.07,3.81,194,7.5,11.9,0.416,1,0.0,0.0,0.0,light rain
1673373600,12.7,96,12.2,11.3,0.2,1027.8,1004.4,100,0.02,0.05,4.03,203,7.8,11.8,0.416,0,0.0,0.0,0.0,light rain
1673377200,12.6,95,11.8,11.2,0.1,1028.0,1004.6,100,0.0,0.07,3.72,204,7.8,11.7,0.416,0,0.0,0.0,0.0,light rain
1673380800,12.6,94,11.6,11.2,0.1,1027.9,1004.5,94,0.0,0.09,3.69,193,7.6,11.7,0.416,0,0.0,0.0,0.0,light rain
1673384400,12.5,95,11.7,11.0,0.1,1027.6,1004.2,100,0.0,0.08,3.93,187,7.7,11.6,0.416,0,0.0,0.0,0.0,light rain
1673388000,12.6,95,11.8,10.9,0.3,1027.3,1003.9,100,0.0,0.08,4.37,196,8.7,11.7,0.417,0,0.0,0.0,0.0,light rain
1673391600,12.5,96,11.8,10.8,1.7,1027.0,1003.6,100,0.0,0.07,4.33,199,9.4,11.7,0.429,0,0.0,0.0,0.0,light rain
1673395200,12.3,96,11.7,10.4,2.0,1026.9,1003.5,100,0.0,0.05,4.71,184,9.7,11.6,0.429,0,0.0,0.0,0.0,light rain
1673398800,12.4,96,11.8,10.5,3.2,1025.5,1002.1,100,0.0,0.06,4.73,186,9.9,11.6,0.43,0,0.0,0.0,0.0,moderate rain
1673402400,12.6,95,11.8,11.1,5.7,1025.9,1002.6,100,0.0,0.08,4.05,254,11.9,11.8,0.43,0,0.0,0.0,0.0,moderate rain
1673406000,12.1,94,11.1,10.9,1.2,1026.4,1003.0,100,0.0,0.09,3.09,295,8.0,11.6,0.43,0,0.0,0.0,0.0,light rain
1673409600,11.8,94,10.9,10.9,0.2,1026.8,1003.4,76,0.0,0.08,2.24,297,6.2,11.4,0.427,0,0.0,0.0,0.0,light rain
1673413200,11.4,95,10.6,10.8,0.0,1027.2,1003.7,70,0.0,0.07,1.63,313,4.7,11.3,0.425,0,0.0,0.0,0.0,broken clouds
1673416800,10.9,94,10.0,10.2,0.0,1027.6,1004.1,7,0.0,0.07,1.3,337,3.9,10.9,0.423,0,0.0,0.0,0.0,clear sky
1673420400,9.6,93,8.6,8.5,0.0,1028.7,1005.0,6,0.0,0.08,1.49,312,3.5,10.0,0.422,0,0.0,0.0,0.0,clear sky
1673424000,9.3,92,8.1,7.8,0.0,1029.8,1006.1,40,0.0,0.09,1.98,315,4.2,9.4,0.421,1,0.0,0.0,0.0,scattered clouds
1673427600,10.5,90,8.9,9.0,0.0,1030.8,1007.2,7,0.01,0.13,2.37,332,4.8,9.6,0.42,1,1225.38,34.2,231.1,clear sky
1673431200,11.7,87,9.6,10.3,0.0,1031.6,1008.1,4,0.07,0.18,2.62,342,5.8,10.5,0.42,1,3600.0,158.1,559.5,clear sky
1673434800,12.5,84,10.0,11.1,0.0,1032.3,1008.8,14,0.13,0.23,2.73,336,6.1,11.6,0.419,1,3600.0,277.4,727.8,few clouds
1673438400,13.2,76,9.0,11.8,0.0,1032.2,1008.8,12,0.17,0.37,2.15,332,6.3,12.7,0.417,1,3600.0,309.0,707.3,few clouds
1673442000,13.9,65,7.3,11.9,0.0,1031.6,1008.2,2,0.21,0.56,2.52,326,5.7,13.4,0.416,1,3600.0,349.5,783.4,clear sky
1673445600,14.1,61,6.7,11.7,0.0,1031.3,1007.9,1,0.21,0.62,3.0,323,6.4,13.7,0.414,1,3600.0,318.2,779.4,clear sky
1673449200,13.9,60,6.3,11.2,0.0,1031.2,1007.8,3,0.18,0.63,3.41,328,6.9,13.7,0.413,1,3600.0,227.7,699.0,clear sky
1673452800,13.4,65,6.8,11.2,0.0,1031.4,1008.0,0,0.12,0.55,2.73,332,6.9,13.4,0.412,1,3600.0,119.7,585.8,clear sky
1673456400,11.4,73,6.8,9.4,0.0,1031.8,1008.2,0,0.05,0.36,2.28,322,5.4,12.6,0.412,1,3146.57,24.4,279.8,clear sky
1673460000,9.1,83,6.3,7.1,0.0,1032.3,1008.5,22,0.02,0.2,2.11,329,4.7,11.5,0.412,0,0.0,0.0,0.0,few clouds
1673463600,7.4,88,5.5,5.2,0.0,1032.3,1008.4,4,0.0,0.13,2.2,330,4.2,10.5,0.411,0,0.0,0.0,0.0,clear sky
1673467200,6.5,90,4.9,4.0,0.0,1032.7,1008.7,8,0.0,0.1,2.39,327,3.9,9.6,0.411,0,0.0,0.0,0.0,clear sky
1673470800,5.8,91,4.4,3.1,0.0,1033.2,1009.1,19,0.0,0.09,2.65,349,4.1,8.9,0.411,0,0.0,0.0,0.0,few clouds
1673474400,6.5,87,4.5,4.0,0.0,1033.2,1009.2,30,0.0,0.12,2.2,360,4.1,8.3,0.411,0,0.0,0.0,0.0,scattered clouds
1673478000,8.0,82,5.2,6.1,0.0,1033.4,1009.5,30,0.0,0.19,1.36,54,3.3,7.7,0.41,0,0.0,0.0,0.0,scattered clouds
1673481600,7.6,81,4.5,5.8,0.0,1033.2,1009.3,30,0.0,0.2,0.81,83,2.1,7.7,0.41,0,0.0,0.0,0.0,scattered clouds
1673485200,4.8,90,3.3,2.3,0.0,1033.1,1008.9,30,0.0,0.08,1.77,47,2.5,7.4,0.41,0,0.0,0.0,0.0,scattered clouds
1673488800,4.8,88,2.9,2.1,0.0,1032.8,1008.6,30,0.0,0.11,2.1,65,3.1,7.0,0.409,0,0.0,0.0,0.0,scattered clouds
1673492400,4.9,86,2.8,2.2,0.0,1032.5,1008.4,29,0.0,0.12,2.12,109,2.9,6.6,0.409,0,0.0,0.0,0.0,scattered clouds
1673496000,5.7,82,2.9,3.2,0.0,1032.1,1008.0,30,0.0,0.16,1.75,114,2.7,6.3,0.409,0,0.0,0.0,0.0,scattered clouds
1673499600,5.4,83,2.7,2.9,0.0,1031.4,1007.3,30,0.0,0.15,1.65,104,2.2,6.0,0.408,0,0.0,0.0,0.0,scattered clouds
1673503200,4.3,86,2.1,1.5,0.0,1030.9,1006.7,31,0.0,0.12,1.96,105,2.7,5.7,0.408,0,0.0,0.0,0.0,scattered clouds
1673506800,4.0,86,1.9,1.2,0.0,1031.2,1007.0,30,0.0,0.11,1.92,81,2.7,5.4,0.408,0,0.0,0.0,0.0,scattered clouds
1673510400,4.0,88,2.1,1.0,0.0,1031.5,1007.3,36,0.0,0.1,2.3,88,3.1,5.4,0.407,1,0.0,0.0,0.0,scattered clouds
1673514000,6.2,84,3.7,4.0,0.0,1031.7,1007.7,65,0.01,0.15,1.32,99,2.8,5.8,0.407,1,569.49,23.4,156.7,broken clouds
1673517600,8.4,82,5.5,6.4,0.0,1031.7,1007.9,100,0.05,0.2,1.7,118,3.4,6.9,0.407,1,1892.38,35.0,123.1,overcast clouds
1673521200,10.4,78,6.7,9.0,0.0,1032.0,1008.3,95,0.1,0.28,1.17,121,3.3,8.3,0.406,1,3600.0,96.6,252.3,overcast clouds
1673524800,11.1,79,7.6,9.8,0.0,1031.9,1008.3,100,0.13,0.28,1.28,141,3.3,7.7,0.405,1,3600.0,103.7,236.2,overcast clouds
1673528400,11.7,79,8.1,10.2,0.0,1030.9,1007.4,100,0.13,0.3,1.98,225,4.5,9.2,0.404,1,3423.83,78.1,174.1,overcast clouds
1673532000,12.1,78,8.4,10.4,0.0,1029.9,1006.4,100,0.12,0.31,2.58,234,5.4,10.1,0.404,1,1795.86,49.3,119.9,overcast clouds
1673535600,12.2,76,8.1,10.0,0.2,1029.5,1006.0,100,0.11,0.34,3.31,241,6.5,10.6,0.405,1,3600.0,62.5,190.1,light rain
1673539200,11.5,82,8.6,9.8,0.0,1029.7,1006.2,100,0.07,0.24,2.66,236,6.7,10.6,0.405,1,3179.6,34.4,166.0,overcast clouds
1673542800,10.7,88,8.8,9.5,0.0,1029.8,1006.2,100,0.03,0.15,1.7,220,5.0,10.4,0.404,1,659.09,5.0,57.0,overcast clouds
1673546400,10.1,92,8.9,9.0,0.0,1030.0,1006.4,100,0.02,0.1,1.52,203,3.6,10.0,0.405,0,0.0,0.0,0.0,overcast clouds
1673550000,10.2,92,9.0,9.1,0.4,1030.3,1006.7,100,0.0,0.1,1.79,207,3.6,9.8,0.407,0,0.0,0.0,0.0,light rain
1673553600,10.0,94,9.1,8.9,0.3,1030.4,1006.7,100,0.0,0.08,1.81,186,3.7,9.7,0.409,0,0.0,0.0,0.0,light rain
1673557200,9.6,95,8.8,8.5,0.0,1030.3,1006.6,100,0.0,0.06,1.55,165,3.6,9.5,0.408,0,0.0,0.0,0.0,overcast clouds
1673560800,9.2,95,8.4,8.0,0.0,1030.2,1006.5,100,0.0,0.06,1.48,152,3.0,9.2,0.407,0,0.0,0.0,0.0,overcast clouds
1673564400,9.4,95,8.6,8.3,0.0,1030.0,1006.3,100,0.0,0.06,1.3,157,3.1,9.1,0.407,0,0.0,0.0,0.0,overcast clouds
1673568000,9.5,95,8.7,8.1,0.0,1030.0,1006.3,100,0.0,0.06,2.02,160,2.7,9.4,0.403,0,0.0,0.0,0.0,overcast clouds
1673571600,9.6,94,8.7,8.5,0.0,1029.5,1005.8,100,0.0,0.07,1.39,159,4.1,9.4,0.402,0,0.0,0.0,0.0,overcast clouds
1673575200,9.3,95,8.5,8.2,0.0,1029.2,1005.5,100,0.0,0.06,1.3,148,2.7,9.3,0.402,0,0.0,0.0,0.0,overcast clouds
1673578800,9.7,93,8.6,8.7,0.0,1029.3,1005.6,100,0.0,0.09,1.25,151,2.8,9.4,0.402,0,0.0,0.0,0.0,overcast clouds
1673582400,9.5,93,8.4,8.3,0.0,1029.1,1005.4,100,0.0,0.08,1.56,130,2.9,9.4,0.402,0,0.0,0.0,0.0,overcast clouds
1673586000,9.5,92,8.3,8.0,0.0,1029.0,1005.3,100,0.0,0.09,1.94,125,3.5,9.4,0.401,0,0.0,0.0,0.0,overcast clouds
1673589600,9.7,90,8.1,8.2,0.0,1028.8,1005.1,100,0.0,0.12,1.86,126,3.9,9.4,0.401,0,0.0,0.0,0.0,overcast clouds
1673593200,9.8,89,8.1,8.6,0.0,1029.2,1005.5,100,0.0,0.13,1.39,111,3.5,9.4,0.401,0,0.0,0.0,0.0,overcast clouds
1673596800,9.4,92,8.1,8.2,0.0,1029.5,1005.8,100,0.0,0.1,1.3,113,2.6,9.3,0.4,1,0.0,0.0,0.0,overcast clouds
1673600400,10.0,89,8.4,8.7,0.0,1029.9,1006.3,100,0.02,0.13,1.84,112,3.2,9.5,0.4,1,0.0,0.0,0.0,overcast clouds
1673604000,11.1,86,8.8,9.9,0.0,1030.3,1006.7,100,0.05,0.19,1.84,112,3.8,10.0,0.4,1,1460.75,31.1,108.7,overcast clouds
1673607600,12.5,80,9.2,11.0,0.0,1030.3,1006.8,16,0.1,0.29,2.5,127,5.3,10.8,0.399,1,3600.0,128.4,333.6,few clouds
1673611200,13.2,75,8.9,11.8,0.0,1030.0,1006.6,100,0.17,0.38,2.24,153,5.7,12.5,0.399,1,3600.0,257.2,582.6,overcast clouds
1673614800,13.9,72,8.9,12.6,0.0,1029.5,1006.2,59,0.15,0.45,2.0,183,4.9,12.9,0.398,1,3600.0,109.2,242.0,broken clouds
1673618400,14.5,70,9.1,13.1,0.0,1028.4,1005.1,73,0.16,0.5,2.31,175,5.0,13.3,0.397,1,3600.0,113.8,274.8,broken clouds
1673622000,15.0,68,9.2,13.6,0.0,1028.0,1004.8,100,0.16,0.54,2.43,189,5.4,13.5,0.396,1,3600.0,144.5,435.5,overcast clouds
1673625600,14.3,74,9.7,13.0,0.0,1028.4,1005.1,100,0.08,0.42,2.34,230,5.2,13.2,0.396,1,934.43,19.2,91.1,overcast clouds
1673629200,12.9,81,9.7,11.6,0.0,1028.6,1005.2,100,0.04,0.28,2.34,230,4.7,12.7,0.396,1,0.0,3.0,34.3,overcast clouds
1673632800,12.0,86,9.8,11.4,0.0,1028.3,1004.8,93,0.02,0.19,1.0,174,4.4,12.2,0.396,0,0.0,0.0,0.0,overcast clouds
1673636400,11.5,90,9.9,11.0,0.0,1028.7,1005.2,100,0.0,0.14,1.04,197,2.4,11.8,0.396,0,0.0,0.0,0.0,overcast clouds
1673640000,11.5,90,9.9,11.0,0.0,1029.0,1005.5,100,0.0,0.13,0.95,162,2.3,11.5,0.396,0,0.0,0.0,0.0,overcast clouds
1673643600,11.7,88,9.7,10.8,0.0,1028.7,1005.2,100,0.0,0.17,1.63,133,3.3,11.4,0.396,0,0.0,0.0,0.0,overcast clouds
1673647200,11.6,87,9.5,10.5,0.0,1028.6,1005.1,100,0.0,0.18,1.97,150,4.0,11.3,0.396,0,0.0,0.0,0.0,overcast clouds
1673650800,11.9,84,9.3,10.6,0.0,1028.4,1004.9,100,0.0,0.22,2.2,150,4.6,11.3,0.396,0,0.0,0.0,0.0,overcast clouds
1673654400,11.9,85,9.4,10.7,0.2,1028.2,1004.7,99,0.0,0.21,2.1,155,4.8,11.4,0.399,0,0.0,0.0,0.0,light rain
1673658000,11.8,86,9.6,10.7,0.3,1027.8,1004.3,100,0.0,0.19,1.87,164,4.5,11.3,0.402,0,0.0,0.0,0.0,light rain
1673661600,11.6,87,9.5,10.4,0.1,1027.5,1004.0,92,0.0,0.18,2.25,159,4.6,11.2,0.402,0,0.0,0.0,0.0,light rain
1673665200,11.7,86,9.4,10.2,0.0,1027.3,1003.8,92,0.0,0.19,2.62,162,5.3,11.1,0.401,0,0.0,0.0,0.0,overcast clouds
1673668800,11.8,84,9.2,10.2,0.0,1027.1,1003.7,90,0.0,0.22,2.62,173,5.3,11.1,0.401,0,0.0,0.0,0.0,overcast clouds
1673672400,11.8,83,9.1,10.3,0.0,1026.8,1003.4,99,0.0,0.23,2.52,173,5.4,11.1,0.4,0,0.0,0.0,0.0,overcast clouds
1673676000,11.8,84,9.2,10.2,0.1,1026.5,1003.1,100,0.0,0.22,2.71,176,5.5,11.0,0.401,0,0.0,0.0,0.0,light rain
1673679600,11.9,86,9.5,10.2,0.1,1026.9,1003.5,100,0.0,0.2,3.01,184,5.9,11.0,0.401,0,0.0,0.0,0.0,light rain
1673683200,11.9,87,9.7,10.1,0.0,1026.9,1003.5,100,0.0,0.19,3.41,183,6.6,11.1,0.401,1,0.0,0.0,0.0,overcast clouds
1673686800,12.0,87,9.9,10.1,0.0,1026.8,1003.4,100,0.03,0.19,3.61,185,7.0,11.1,0.4,1,0.0,0.0,0.0,overcast clouds
1673690400,12.5,86,10.3,10.6,0.0,1027.0,1003.6,100,0.04,0.2,3.86,190,7.5,11.4,0.4,1,0.0,0.0,0.0,overcast clouds
1673694000,13.0,86,10.7,11.0,0.0,1027.3,1003.9,100,0.05,0.21,4.18,197,8.2,11.6,0.399,1,0.0,0.0,0.0,overcast clouds
1673697600,12.1,90,10.5,9.8,0.1,1026.8,1003.4,100,0.07,0.15,4.78,200,9.8,10.5,0.403,1,0.0,13.8,31.0,light rain
1673701200,12.2,90,10.7,10.3,0.0,1026.0,1002.6,100,0.06,0.14,4.18,197,9.1,11.1,0.403,1,0.0,0.0,0.0,overcast clouds
1673704800,12.2,91,10.8,10.0,0.1,1025.3,1001.9,100,0.05,0.13,4.81,197,9.3,11.4,0.403,1,0.0,0.0,0.0,light rain
1673708400,12.6,91,11.2,10.1,0.3,1024.9,1001.6,100,0.06,0.13,5.54,200,10.8,11.8,0.405,1,0.0,1.8,5.3,light rain
1673712000,12.8,90,11.2,10.4,0.1,1024.5,1001.2,100,0.05,0.14,5.28,199,10.6,12.0,0.405,1,0.0,10.8,50.4,light rain
1673715600,12.7,91,11.2,10.8,0.0,1024.2,1000.9,100,0.03,0.14,4.32,193,10.0,11.9,0.404,1,0.0,0.0,0.0,overcast clouds
1673719200,12.5,92,11.2,10.6,0.1,1024.2,1000.9,100,0.02,0.12,4.47,190,8.6,11.8,0.404,0,0.0,0.0,0.0,light rain
1673722800,12.3,94,11.3,9.6,0.1,1024.3,1001.0,100,0.0,0.09,5.92,196,10.9,11.8,0.404,0,0.0,0.0,0.0,light rain
1673726400,12.2,94,11.3,9.7,0.2,1024.5,1001.1,100,0.0,0.08,5.59,207,11.2,11.7,0.406,0,0.0,0.0,0.0,light rain
1673730000,11.7,96,11.1,9.5,0.4,1024.4,1001.0,98,0.0,0.05,4.92,209,10.6,11.6,0.409,0,0.0,0.0,0.0,light rain
1673733600,12.0,96,11.4,10.0,0.0,1023.9,1000.5,100,0.0,0.05,4.55,199,9.7,11.6,0.408,0,0.0,0.0,0.0,overcast clouds
1673737200,12.3,93,11.2,10.0,0.1,1023.6,1000.3,100,0.0,0.1,5.01,206,10.8,11.6,0.408,0,0.0,0.0,0.0,light rain
1673740800,11.7,95,10.9,9.5,0.4,1023.5,1000.1,100,0.0,0.08,4.79,209,10.9,11.7,0.421,0,0.0,0.0,0.0,light rain
1673744400,12.0,94,11.1,8.9,0.4,1023.0,999.7,100,0.0,0.08,6.72,233,12.6,11.7,0.423,0,0.0,0.0,0.0,light rain
1673748000,11.2,86,9.0,7.8,0.4,1023.5,1000.1,100,0.02,0.18,5.88,325,13.8,11.4,0.422,0,0.0,0.0,0.0,light rain
1673751600,9.4,80,6.1,5.5,0.0,1024.6,1001.0,100,0.03,0.24,5.66,343,12.4,10.7,0.42,0,0.0,0.0,0.0,overcast clouds
1673755200,8.7,79,5.2,4.9,0.0,1025.2,1001.5,100,0.02,0.24,5.07,338,10.9,10.2,0.418,0,0.0,0.0,0.0,overcast clouds
1673758800,8.1,79,4.6,4.7,0.0,1025.8,1002.1,91,0.02,0.23,4.02,333,9.9,9.8,0.416,0,0.0,0.0,0.0,overcast clouds
1673762400,7.9,80,4.6,4.5,0.0,1026.4,1002.7,73,0.02,0.22,3.92,322,7.9,9.5,0.415,0,0.0,0.0,0.0,broken clouds
